speaker_id	audio	sentence	gender	gender_domain	duration
2	221113-083437_nya_394_elicit_34	wosewera wa hockey wakuda ndi zoyera agundana ndi wosewera wina yemwe wavala buluu 	M	1	7.76
2	221026-102358_nya_394_elicit_46	wosewera m malo otsetsereka otsetsereka m nyengo yozizira 	M	1	7.89
2	221023-170816_nya_394_elicit_25	gulu la anthu ochita ziwonetsero mumsewu akugwedeza zikwangwani komanso mbendera yofiira ndi baluni yoyera 	M	1	10.78
2	221113-094807_nya_394_elicit_13	wosewera mpira wa basketball atavala zoyera akuyendetsa mpira mozungulira wosewera yemwe wavala chovala chofiyira pomwe woweruzayo akuyang ana 	M	1	13.2
2	221029-184356_nya_394_elicit_29	azimayi atatu m modzi wovala zabuluu wina wofiira winanso atavala zoyera amayang ana kuwonekera kwa mbatata atavala wigi 	M	1	11.57
2	221030-154054_nya_394_elicit_40	munthu wovala chipewa choweta ng ombe wakwera pahatchi yodumpha 	M	1	5.56
2	221030-121119_nya_394_elicit_23	mwamuna waimirira pamwamba pa makwerero natambasulira dzanja lake lamanja kwa mwamuna wina amene wagwira chingwe cha pawindo la nyumba yachitatu yosanja 	M	1	14.63
2	221111-191533_nya_394_elicit_45	mzibambo wamukulu mucitsote malaya achikausu wavala mozengereza asewera ndi mnyamata wamng ono 	M	1	10.35
2	221028-145922_nya_394_elicit_42	galimoto yofiira ndi yasiliva ya minofu imadikirira kuti iyambe kuthamanga 	M	1	7.4
2	221113-081436_nya_394_elicit_5	galu wokhala ndi nthambi mkamwa mwake 	M	1	4.33
2	221111-194707_nya_394_elicit_27	mzibambo wamalaya acikhausu ndi kabudula wamutundu acaya gofu pabwalo pomwe alupenyereredwa ndi ena 	M	1	9.21
2	221026-135935_nya_394_elicit_28	mwana wakhanda amam sambitsa m bafa laling ono lodzadza ndi madzi amadzi amadzimadzi pamene manja a makolo ake amam chapa pang onopang ono 	M	1	13.52
2	221101-112237_nya_394_elicit_45	munthu ali panjinga akudumpha m mwamba pamwamba pa chikwangwani cholembedwa kuti eastpak ena amamuyang ana 	M	1	11.68
3	221114-061605_nya_626_elicit_34	gulu la anthu litaweramitsa mitu panja atavala malaya amikono yaitali 	F	0	9.37
2	221028-144622_nya_394_elicit_24	azimayi atatu omwe ali ndi mapanga m mutu akukumba dothi 	M	1	5.08
2	221113-092355_nya_394_elicit_33	gulu la okwera pamwamba pa mapiri akuyang ana dzuwa 	M	1	5.17
4	221111-233812_nya_626_elicit_15	bambo akugona pansi galu akugona pachifuwa chake 	F	0	5.13
2	221112-185920_nya_394_elicit_11	mzimai wa cimwenye ndi mzimai wa ciafirikani america akuika bwino mbale zawo zaphikira 	M	1	10.35
2	221023-170816_nya_394_elicit_43	gulu la anthu mwina achibale litakhala pansi likusewera mawu ofanana ndi scrabble 	M	1	8.69
2	221029-163752_nya_394_elicit_37	gulu la ochemerera ovala zovala zabuluu zokhala ndi tutus zoyera akudumphira pamodzi mogwirizana ndi manja awo ali mmwamba 	M	1	13.34
2	221028-131629_nya_394_elicit_3	woimba amakhazikika m malo obisika kuti aziimbira anthu odutsapo nyimbo zake 	M	1	8.28
2	221030-155230_nya_394_elicit_10	mayi wovala apuloni amayang ana mphika waukulu patebulo lodzaza makapu mbale miphika ndi madengu osiyanasiyana 	M	1	12.36
2	221101-152830_nya_394_elicit_31	munthu wina wochita zinthu monyanyira akudumphira munthu wina wochita zinthu monyanyira yemwe akungokweza khoma 	M	1	10.64
2	221101-112237_nya_394_elicit_41	galimoto yothamanga ya buluu ndi yoyera ili ndi malawi otuluka kuchokera m chitoliro chake 	M	1	8.69
2	221022-142238_nya_394_elicit_43	azimayi awiri akukumbatirana moni mmodzi wa iwo atanyamula maluwa ndipo akulonjerana wina ndi mzake mwa kupsopsonana 	M	1	12.16
2	221101-181423_nya_394_elicit_22	gulu la oimba achimuna linapangana mu semicircle pa siteji atanyamula zikwatu pamene anthu ena akuwajambula 	M	1	13.0
4	221111-214633_nya_626_elicit_6	galu woyera ndi wakuda watsala pang ono kugwira chinthu ataima m chipale chofewa 	F	0	8.46
2	221029-174228_nya_394_elicit_6	amuna atatu ali pamalo okwerera basi mwamuna mmodzi akutembenuzidwa kuti amange nsapato yake pamene mwamuna wina waima kutsogolo kwa mnzake amene wakhala pa benchi akulankhula naye 	M	1	15.88
2	221101-152830_nya_394_elicit_4	omanga ovala malaya ovala malalanje zipewa zolimba zoyera ndi malaya akuda amaima pafupi ndi pamwamba pa ma escalator n kumaonedwa pawindo la ofesi 	M	1	15.43
2	221030-114647_nya_394_elicit_7	atsikana awiri akugwedezeka pamtunda wofiira 	M	1	4.26
7	221026-004257_nya_b6c_elicit_19	mmodzi wa gulu la bergwacht amatsogolera sikelo yodzaza ndi zinthu zalalanje pomwe ali pamasewera otsetsereka pomwe mnzake wayima kutsogolo 	F	0	18.79
8	221010-174337_nya_97d_elicit_1	wokwera pa snowboard atavala zofiira ali pakati pa kulumpha kuchokera ku phiri la chipale chofewa 	F	0	9.66
11	221018-125424_nya_e3d_elicit_34	amuna atatu ovala zobiriwira akuwona mwamuna wachinayi akudumphadumpha pamaso pa khamu la anthu ndipo basi yoyendera alendo itayimitsidwa mumsewu 	F	0	18.15
2	221028-175312_nya_394_elicit_35	bambo wina wovala suti yabuluu waima pabwalo la mafunde la buluu kutsogolo kwa kafunde kakang ono ka m nyanja 	M	1	10.21
2	221111-191533_nya_394_elicit_38	gulu ofiira ndi kuyera wagwira kasulo kocedwa frisbee mukamwa mwake kutsogolo kwa gulu la anthu 	M	1	11.39
3	221114-083438_nya_626_elicit_22	mtsikana watsitsi loyera atavala malaya oyera ndi jeans yakuda ali ndi mpira wachikasu ndi woyera 	F	0	9.03
4	221111-214633_nya_626_elicit_31	mtsikana wovala yunifolomu yobiriwira ndi msungwana wovala yunifolomu yoyera atanyamula timitengo ta lacrosse 	F	0	13.2
2	221028-145922_nya_394_elicit_15	pamene gulu la anthu likuyang ana wosewera wovala yunifolomu yoyera atavala sock imodzi yokha yamitundu yosiyanasiyana amawombera frisbee 	M	1	12.77
2	221113-073822_nya_394_elicit_34	mnyamata wovala malaya akuda ndi akabudula oyera panjinga akutembenuka ndikuyang ana kumbuyo kwake 	M	1	8.89
2	221113-084828_nya_394_elicit_39	mayi wina ali ndi kamera ndi mkazi wina wopaka nkhope yoyera ndi bandeji m mphepete mwa msewu wodutsa anthu ambiri 	M	1	10.64
2	221030-172350_nya_394_elicit_21	mnyamatayo akugwira nkhuku ya raba yokhala ndi mipira isanu ndi itatu kumapazi 	M	1	9.71
2	221028-181315_nya_394_elicit_43	munthu wovala zofiira wakwera pahatchi yoyera yokongola m chionetsero kapena mpikisano 	M	1	7.94
2	221028-131629_nya_394_elicit_6	mwamuna wovala zoyera ndi zapinki wanyamula gitala 	M	1	4.33
2	221030-103809_nya_394_elicit_11	mnyamata wina yemwe wavala malaya oyera olembedwa kuti chule 	M	1	5.92
4	221111-234816_nya_626_elicit_8	wothamanga mumsewu akutsetsereka motsetsereka kwambiri ndipo kumbuyo kwake kuli phiri 	F	0	8.71
2	221026-111146_nya_394_elicit_17	gulu la akazi ovala malaya ofiira akuimba limodzi 	M	1	4.38
3	221114-060739_nya_626_elicit_28	agalu atatu akuthamanga m chipale chofewa mmodzi wa iwo akuponya chipale chofewa kwambiri moti sakuwoneka 	F	0	13.59
4	221111-225532_nya_626_elicit_16	mnyamata amachita zamatsenga pa skateboard yake pamalo omwe ali ndi zolemba zambiri 	F	0	8.14
3	221114-073420_nya_626_elicit_22	munthu watsitsi lalitali lofiirira wavala bandana akumwa m botolo la mowa ataima kutsogolo kwa magalasi akhungu 	F	0	12.68
2	221026-152356_nya_394_elicit_12	kamnyamata kakang ono ndi chovala chake chachikulu cha chipale chofewa akuyenda pansi pa phiri la chipale chofewa ndi silere ya buluu 	M	1	10.64
2	221111-185040_nya_394_elicit_34	galu woyera ndi kunda atamanga m munda wa mumauzu ozenguriradwa ndi moanda woyera 	M	1	9.85
4	221111-225532_nya_626_elicit_24	anthu awiri akwera pamwamba pa makwerero pamene mwamuna wina wovala buluu waima kuseri kwa makwerero apakati 	F	0	12.23
2	221030-131635_nya_394_elicit_12	agalu atatu amitundu yosiyanasiyana ya bulauni ndi yoyera akuluma ndi kunyambitirana 	M	1	8.51
2	221113-072748_nya_394_elicit_25	banja lina panja mvula ikugwa pa mpikisano wamagalimoto omwe akuthamanga nawo 	M	1	8.01
2	221030-015318_nya_394_elicit_34	pano pali mnyamata atakhala m nyumba ya ngolo ndipo akumwetulira kamera 	M	1	6.33
2	221023-163538_nya_394_elicit_41	mayi akugwira ntchito yoluka nsalu yoluka kapeti yofiira yoyera ndi yabuluu 	M	1	6.71
2	221113-075005_nya_394_elicit_12	mwamuna wovala jekete lachikasu akupalasa kayak yofiira m madzi oyera 	M	1	7.87
2	221030-141802_nya_394_elicit_38	gulu la anthu linayima pamalo ogulitsira zakudya panjapo 	M	1	7.58
2	221113-100223_nya_394_elicit_21	bambo wina akunyamula njinga yake pamutu n kudutsa pagulu la anthu 	M	1	5.06
2	221101-181423_nya_394_elicit_0	gulu la ana okhala ndi zikwama zimayang ana kumbuyo ku kamera uku akuyenda m njira yoyalidwa yozunguliridwa mbali zonse ndi minda yobiriwira ndi mitengo 	M	1	13.02
7	221025-232508_nya_b6c_elicit_2	anthu ambiri kuphatikizapo mwana wovala jekete la bulauni amawonera wojambula mumsewu atavala chovala choyera cha labu 	F	0	14.11
2	221029-160417_nya_394_elicit_21	munthu wovala epuloni ndi chipewa wanyamula ndodo yaikulu pamwamba pa chitofu 	M	1	6.85
2	221111-182436_nya_394_elicit_18	mzibambo mu madziko waponya mwana mwanuna mu mwamba ndipo ayembekezera kuti mwanawo kuti atsike ndi kumugeiraso 	M	1	11.75
4	221111-225532_nya_626_elicit_19	bambo wina wovala zitunda zamitundumitundu akusefukira pabwalo loyera la mafunde pamadzi 	F	0	11.59
2	221029-154453_nya_394_elicit_24	gulu la anthu laimirira pa bwato pamene likuyenda mumtsinje 	M	1	5.47
2	221030-144005_nya_394_elicit_35	malo otseguka akunja okhala ndi kasupe momwe anthu amasonkhana kuti azilankhulana kapena kudikirira wina 	M	1	11.41
2	221030-154054_nya_394_elicit_43	mwana atavala chijasi chofiyira chipewa choyera chotsetsereka m madzi ndi mpango wamitundumitundu akuyang ana kutsogolo kwa chipale chofewa chamatabwa 	M	1	16.38
2	221113-072748_nya_394_elicit_11	mayi wokongola watsitsi lofiira wokhala ndi chizindikiro cha pachifuwa akudutsa pawindo la shopu atavala ndipo chithunzicho chikuwonetsa chovala chake chogwirizana bwino ndi jekete 	M	1	17.95
2	221030-142923_nya_394_elicit_42	munthu wovala jekete ya buluu akuyenda pamwamba pa chipale chofewa chokhala ndi mlengalenga mofiira 	M	1	9.12
2	221101-111209_nya_394_elicit_22	amuna two akugwira ntchito yoyeretsa denga la nyumba ndipo mwamuna wina akuyang ana 	M	1	6.65
7	221025-231255_nya_b6c_elicit_32	pamene mukuchita zanzeru skateboarder ali pamwamba pa theka la chitoliro 	F	0	9.1
2	221111-185040_nya_394_elicit_48	gulu la anthu loyan ganana patebulo la masanje patsogolo la malo osewererapo 	M	1	7.67
2	221113-073822_nya_394_elicit_30	bambo wina wovala malaya akuda atanyamula galasi lopanda kanthu ndipo wavala wotchi kudzanja lake lamanzere amakhala pafupi ndi bambo wina wa magalasi yemwe wavala malaya obiriwira okhala ndi logo kutsogolo 	M	1	14.95
2	221026-115610_nya_394_elicit_5	ma hussar awiri akukhala pa akavalo atavala zovala zapamwamba zamwambo aliyense atanyamula saber m dzanja lake lamanja amalamulira kwa kavalo kumanzere kwawo 	M	1	14.45
2	221030-015318_nya_394_elicit_6	njonda yovala suti ndi nsapato kuvina ndi mkazi atavala mpango wautali 	M	1	8.12
2	221111-181340_nya_394_elicit_43	munyamata mu malaya apinki ayendetsa njinga yamoto pa michanga youjika kenaka awiri ayendetsa pa mseu 	M	1	9.64
8	221002-202925_nya_97d_elicit_7	wotsetsereka pa ma ski ofiira akuyenda mozondoka pakati pa mitengo iwiri 	F	0	9.53
2	221021-231334_nya_394_elicit_1	ana anayi aang ono atakhala pazipanda zazikulu pa bala kudikirira zakumwa 	M	1	9.57
4	221111-214633_nya_626_elicit_42	kamnyamata kakugwedezeka m mphepete mwa mitengo ndi mtsinje 	F	0	6.49
3	221114-070800_nya_626_elicit_7	azibambo awiri akusewera magitala atayima pa siteji pomwe panali zida zambiri zowazungulira 	F	0	12.05
2	221030-132751_nya_394_elicit_18	bambo akugona pa mapaipi m paki pafupi ndi gitala ndi midadada ya simenti 	M	1	7.78
2	221113-092355_nya_394_elicit_20	munthu amene anaimirira m ngalawa yodzaza ndi anthu akupereka mwana kwa munthu amene sali m ngalawamo 	M	1	11.23
2	221101-121530_nya_394_elicit_6	mnyamata wina wovala yunifolomu ya mpira wobiriwira akutsanzika m galimoto yapafamu 	M	1	7.78
2	221030-095301_nya_394_elicit_42	munthu wovala chisoti chofiyira komanso zovala zachikasu ndi zoyera wakwera panjinga panja pa nkhalango 	M	1	10.21
3	221114-083438_nya_626_elicit_14	agalu awiri akusewera limodzi atatsegula pakamwa 	F	0	6.28
2	221029-161925_nya_394_elicit_44	bambo yemwe wavala thukuta lalikulu la buluu akabudula a khaki ndi ma flops akuda aikidwa kuti aziyika mpira wagolide wa buluu kupyola pa kapinga kakang ono ka gofu gofu 	M	1	15.97
2	221029-163752_nya_394_elicit_31	amuna angapo a ku israeli atayima pakati pa mphambano yotanganidwa 	M	1	6.65
2	221030-114647_nya_394_elicit_28	anthu ambiri ovala zovala zamitundumitundu paphwando linalake atakhala pansi ndi kuyima mozungulira 	M	1	8.57
7	221025-225254_nya_b6c_elicit_32	wokwera pa snowboard atsika phiri la chipale chofewa pafupi ndi masitepe kuseri kwa nyumba 	F	0	9.12
7	221025-225254_nya_b6c_elicit_45	mwamuna wovala jekete la buluu ndi jeans akugwira nsabwe za m nyumba panja ndi zidutswa zazikulu za konkire ndi zomera zochepa 	F	0	15.52
4	221111-234816_nya_626_elicit_28	munthu wovala malaya achikasu amakhala m mphepete mwa thanthwe akuyang ana pansi 	F	0	8.08
2	221030-123234_nya_394_elicit_17	munthu wovala kabudula wofiirira akukwera njinga kukwera phiri 	M	1	5.63
2	221026-113140_nya_394_elicit_5	gulu la anthu likusewera twister kumbuyoko anthu akukhala pamatebulo ndikuyankhula 	M	1	10.21
2	221030-132751_nya_394_elicit_6	anyamata awiri amavala zovala zothamanga akuthamanga m nkhalango 	M	1	5.9
2	221101-113540_nya_394_elicit_36	bambo wamkulu wakuda wavala malaya ofiira a chicago atakhala panjinga ya olumala pafupi ndi mtengo wanyali wabuluu 	M	1	11.96
2	221021-231334_nya_394_elicit_3	pamsewu wa cul de sac wokhala ndi bwalo kumbuyo mtsikana wina yemwe akumwetulira wovala pamwamba pa lavenda ndi jeans yabuluu akukhala pa mpira wawukulu wofiyira wa rabara zikhatho za manja ake zili pa mpira patsogolo pake 	M	1	21.98
3	221114-051842_nya_626_elicit_10	achinyamata atatu atayima panja pa chitseko chotsegula cha galimoto 	F	0	6.28
2	221030-114647_nya_394_elicit_10	mayi wina wovala jinzi akudutsa mayi wina atavala zovala zofiira m bwalo 	M	1	5.94
2	221026-113140_nya_394_elicit_26	mwamuna wovala jekete yobiriwira ndi chipewa akusewera pa snowboarding 	M	1	6.19
2	221030-140213_nya_394_elicit_33	kamnyamata kakang ono kamene kaima panja usiku ali ndi chipale chofewa pankhope pake ndipo akulira 	M	1	10.25
2	221101-111209_nya_394_elicit_10	mayi wovala chipewa cha chitchaina akugwiritsa ntchito makina azitsulo zosapanga dzimbiri m malo owoneka ngati paki 	M	1	12.32
2	221111-190309_nya_394_elicit_5	mzimai akhala pa mphando yofiira ndi deresi lofiirira kenaka buku lili poyezeka zanja pa mphando 	M	1	9.51
2	221111-185040_nya_394_elicit_7	mtsikana pakasulo koyendera ayakula pa lamya ya m manja pa malo oimapo 	M	1	9.89
2	221030-101143_nya_394_elicit_25	ana atatu ali mubafa akupopera madzi a mu shawa 	M	1	6.12
2	221113-075005_nya_394_elicit_13	dona wovala malaya ofiira ayika kamera yake m munda kuti ijambule china chake 	M	1	7.33
2	221028-151132_nya_394_elicit_3	azimayi ndi ana angapo akuyenda m mbali mwa khoma lolembedwapo 	M	1	5.92
2	221026-113140_nya_394_elicit_33	wogwira ntchito mumzinda wovala chovala chachikasu chonyezimira akuyang ana khamu la anthu m mphepete mwa msewu wodutsa anthu ambiri 	M	1	11.5
4	221111-222234_nya_626_elicit_34	atsikana awiri ovala malaya akhala moyang anizana ndi zakumwa m manja 	F	0	8.39
2	221101-113540_nya_394_elicit_29	mayi ndi mnyamata atakhala akumwa khofi wotentha ndipo wamaliza kudya 	M	1	7.03
2	221030-150324_nya_394_elicit_33	gulu la anthu amisinkhu yosakanikirana limakhala m basi yomwe imakhala ndi makutu ofiira 	M	1	9.6
2	221030-164539_nya_394_elicit_14	bambo wina wovala malaya ofiira komanso malaya amizeremizere yakuda ndi yabuluu akuimba ndi maikolofoni 	M	1	10.66
7	221025-232508_nya_b6c_elicit_40	mayi wina wovala juzi akupenta nkhope ya mtsikana wa malaya amizeremizere 	F	0	8.01
2	221030-173405_nya_394_elicit_1	galimoto yothamanga yasiliva ndi yakuda imakhotera cham mbali ndikumaphulitsa utsi kumbuyo kwagalimotoyo 	M	1	11.87
3	221114-063718_nya_626_elicit_26	chithunzi cha munthu wokwera njinga yamapiri panjira yamapiri 	F	0	7.44
2	221113-083437_nya_394_elicit_38	woyendetsa njinga yamapiri akukwera m njira yaudzu panjinga yake yofiyira 	M	1	7.87
2	221026-093143_nya_394_elicit_44	bambo wina wovala malaya ofiira akuchita chinyengo ndi skateboard yake 	M	1	6.1
2	221029-154453_nya_394_elicit_40	amuna three akhungu lakuda awiri opanda malaya ali pamalo audzu ndi mitengo yomwazika mozungulira 	M	1	8.53
2	221030-115956_nya_394_elicit_0	anthu ena amakhala ndi zoyambira zachilendo kwambiri pamaphwando awo 	M	1	5.47
8	221002-202925_nya_97d_elicit_10	mwamuna wovala jekete lakuda ndi malaya oyera akulankhula ndi mkazi pamalo ena ochitiramo mowa 	F	0	13.86
2	221101-144049_nya_394_elicit_48	woyendetsa ndege waima pakhomo la okwera ndege akumwetulira pankhope pake akuyang ana pakhomo lolowera 	M	1	10.3
2	221028-164751_nya_394_elicit_36	bambo wachikulire akukambirana njira ya mzindawo panjinga yamawilo atatu yomwe yanyamula ng oma ya pulasitiki yabuluu yosungiramo madzi yomwe angagwiritse ntchito kapena kubweretsa 	M	1	18.4
2	221022-150736_nya_394_elicit_48	mayi atakhala pa benchi yoyang anizana ndi nyumba ina ndipo ali pansi pa chithunzi cha bambo wina wovala yunifolomu akuweyula 	M	1	11.0
2	221030-015318_nya_394_elicit_10	galu woyera agwira mpira wobiriwira ataima m madzi osaya 	M	1	5.76
3	221114-063718_nya_626_elicit_28	munthu uyu yemwe bolodi lake limawonetsa matanga alalanje ndi achikasu akuyenda m madzi 	F	0	11.21
2	221026-143340_nya_394_elicit_35	mtsikana akuthamanga kudutsa gombe lachinyontho ndi nyanja kumbuyo kwake 	M	1	8.12
2	221026-093143_nya_394_elicit_48	mwamuna akuthamanga pabwalo ndi mpira ndipo mwamuna wovala malaya amizeremizere ali pansi 	M	1	7.94
2	221113-080157_nya_394_elicit_4	ana ang onoang ono ang onoang ono ang onoang ono ang onoang ono ang onoang ono ang onoang ono amavala akabudula akugwedezeka palimodzi panja panja 	M	1	9.73
2	221113-091210_nya_394_elicit_19	anthu anayi akuthamanga mosiyanasiyana paphiri la chipale chofewa pamene galu akuthamangitsa mmodzi wa iwo mwamasewera 	M	1	12.5
2	221101-145402_nya_394_elicit_49	galu wa mtundu wa german shepherd akudumphadumpha ndi anthu ongoonerera 	M	1	6.81
2	221030-130510_nya_394_elicit_32	galu wonyezimira atavala vesiti ya moyo walalanje akuyang ana mwamuna wovala malaya abuluu atakwera ngalawa 	M	1	8.62
2	221030-131635_nya_394_elicit_26	mayi wovala jekete yakuda wayima kutsogolo kwa chithunzi cha kanema hors du temps 	M	1	7.24
2	221111-192914_nya_394_elicit_47	azibambo atatu awerenga zolembedwa pa thabwa lopindika pamwala umodzi bambo wocepa alakula pa foni yake 	M	1	9.64
2	221028-132706_nya_394_elicit_4	munthu akugwa kuchokera kumwamba ndi parachute yokhala ndi mapiri komanso madzi ambiri kumbuyo 	M	1	8.62
2	221030-115956_nya_394_elicit_29	mwana wokhala ndi tsitsi la mohawk atanyamula galasi la amayi omwe amavala utoto wa kumaso 	M	1	8.53
2	221029-154453_nya_394_elicit_19	mtsikana wakwera njinga ya chidole atatsegula pakamwa 	M	1	5.04
2	221028-153920_nya_394_elicit_27	ana awiri mnyamata ndi mtsikana anajambula ali m mlengalenga akudumphira m dziwe losambira 	M	1	8.89
2	221026-113140_nya_394_elicit_2	kamwana kakang ono ka blond akusewera ndi zidutswa zamitundu yosiyanasiyana pa mwendo wa munthu wina 	M	1	9.03
2	221029-125840_nya_394_elicit_39	anthu oyenda m njira akuyenda m kanjira pafupi ndi khoma lamiyala lalitali lowala dzuwa 	M	1	8.12
3	221114-065237_nya_626_elicit_36	atsikana awiriwa akuseka panja pafupi ndi tsinde la mtengo 	F	0	7.58
2	221111-183608_nya_394_elicit_9	agalu atatu aimilira m mauzu ndipo munthu wakhala pafupi ndi agaluwo 	M	1	7.03
2	221101-125835_nya_394_elicit_4	mayi wina atavala jekete akuyang ana foni yake yam manja kwinaku akuyang ana mwana 	M	1	5.6
2	221111-180028_nya_394_elicit_23	mzibambo wamalaya utoto agilini ndi yakuda wakhala patebulo ndi galasi patsogolo pake 	M	1	7.62
2	221028-132706_nya_394_elicit_0	pagulu la azimayi omwe ali ndi nkhope zotchera khutu atavala yunifolomu yachipatala mayi wina wowoneka bwino akuyang ana pa kamera akumwetulira 	M	1	10.71
